X,Y,SPECIES NAME
4281500,2805500,Picea abies
4092500,3038500,Picea abies
4060500,3023500,Picea abies
4264500,2765500,Picea abies
4285500,3447500,Picea abies
4170500,2782500,Picea abies
4070500,3001500,Picea abies
4565500,3314500,Picea abies
4272500,2777500,Picea abies
4176500,2740500,Picea abies
4178500,2936500,Picea abies
4304500,2757500,Picea abies
4256500,3509500,Picea abies
4359500,3328500,Picea abies
4160500,3203500,Picea abies
4187500,3110500,Picea abies
4322500,2772500,Picea abies
4504500,2848500,Picea abies
4553500,3484500,Picea abies
4132500,2923500,Picea abies
4064500,3029500,Picea abies
4321500,2708500,Picea abies
4314500,2875500,Picea abies
4339500,3168500,Picea abies
4199500,2804500,Picea abies
4216500,2792500,Picea abies
4274500,2879500,Picea abies
4206500,3326500,Picea abies
4506500,2912500,Picea abies
4184500,3234500,Picea abies
4463500,3455500,Picea abies
4102500,2921500,Picea abies
4346500,3040500,Picea abies
4348500,3180500,Picea abies
4308500,3173500,Picea abies
4602500,3244500,Picea abies
4353500,3154500,Picea abies
4302500,3085500,Picea abies
4362500,3072500,Picea abies
4359500,2806500,Picea abies
4285500,2845500,Picea abies
4123500,3092500,Picea abies
4509500,3038500,Picea abies
4209500,2822500,Picea abies
4234500,2786500,Picea abies
4482500,3047500,Picea abies
4166500,2889500,Picea abies
4117500,2968500,Picea abies
4382500,3073500,Picea abies
4200500,2756500,Picea abies
4219500,2808500,Picea abies
4189500,3002500,Picea abies
4130500,2921000,Picea abies
4174500,2780500,Picea abies
4296500,2757500,Picea abies
4252500,2771500,Picea abies
4215500,2836500,Picea abies
4435500,2734500,Picea abies
4351500,2804500,Picea abies
4171500,3138500,Picea abies
4283500,2875500,Picea abies
4288500,2887500,Picea abies
4491500,3040500,Picea abies
4429500,3036500,Picea abies
4435500,2866500,Picea abies
4160500,2935500,Picea abies
4282500,2763500,Picea abies
4564500,3438500,Picea abies
4547500,2873500,Picea abies
4650500,3123500,Picea abies
4208500,2884500,Picea abies
4189500,2812500,Picea abies
4633500,3116500,Picea abies
4415500,2869500,Picea abies
4407500,3017500,Picea abies
4568500,3270500,Picea abies
4173500,2818500,Picea abies
4596500,3272500,Picea abies
4272500,2741500,Picea abies
4320500,2792500,Picea abies
4236500,2780500,Picea abies
4216500,2782500,Picea abies
4198500,3034500,Picea abies
4414500,2925500,Picea abies
4203500,3087500,Picea abies
4466500,3055500,Picea abies
4172500,3230500,Picea abies
4246500,2793500,Picea abies
4091500,3008500,Picea abies
4299500,2863500,Picea abies
4559500,2893500,Picea abies
4649500,3139500,Picea abies
4106500,3069500,Picea abies
4384500,3141500,Picea abies
4346500,3056500,Picea abies
4453500,2951500,Picea abies
4160500,2919500,Picea abies
4324500,2732500,Picea abies
4532500,3141500,Picea abies
4350500,3382500,Picea abies
4310500,2911500,Picea abies
4268500,2939500,Picea abies
4125500,2966500,Picea abies
4521500,3401500,Picea abies
4180500,2762500,Picea abies
4547500,2869500,Picea abies
4308500,2737500,Picea abies
4200500,2780500,Picea abies
4071500,2969500,Picea abies
4100500,2983500,Picea abies
4287500,2841500,Picea abies
4083500,2934500,Picea abies
4382500,3061500,Picea abies
4103000,3002000,Picea abies
4225500,2838500,Picea abies
4196500,2770500,Picea abies
4211500,2826500,Picea abies
4454500,3425500,Picea abies
4097500,2969500,Picea abies
4440500,3052500,Picea abies
4490500,3368500,Picea abies
4440500,3048500,Picea abies
4181500,2814500,Picea abies
4343500,3168500,Picea abies
4478500,3439500,Picea abies
4432500,3072500,Picea abies
4589500,3316500,Picea abies
4261500,2993500,Picea abies
4092500,2945500,Picea abies
4471500,2863500,Picea abies
4173500,2804500,Picea abies
4176500,2794500,Picea abies
4362500,2904500,Picea abies
4063500,3019500,Picea abies
4227500,2846500,Picea abies
4327500,2836500,Picea abies
4151500,3307500,Picea abies
4258500,2937500,Picea abies
4182500,2740500,Picea abies
4101500,3015500,Picea abies
4194500,2762500,Picea abies
4372500,3046500,Picea abies
4222500,2762500,Picea abies
4297500,2805500,Picea abies
4154500,2731500,Picea abies
4219500,3150500,Picea abies
4222500,2758500,Picea abies
4332500,2890500,Picea abies
4505500,2944500,Picea abies
4408500,2931500,Picea abies
4326500,2876500,Picea abies
4168500,2757500,Picea abies
4074500,3027500,Picea abies
4118500,2946500,Picea abies
4182500,2786500,Picea abies
4320500,2896500,Picea abies
4491500,3392500,Picea abies
4417500,2966500,Picea abies
4504500,3434500,Picea abies
4370500,3420500,Picea abies
4653500,3092500,Picea abies
4174500,2932500,Picea abies
4388500,2973500,Picea abies
4184500,2926500,Picea abies
4462500,2899500,Picea abies
4426500,2770500,Picea abies
4450500,3074500,Picea abies
4193500,2836500,Picea abies
4396500,2989500,Picea abies
4154500,2909500,Picea abies
4282500,2889500,Picea abies
4561500,2813500,Picea abies
4300500,2755500,Picea abies
4415500,3326500,Picea abies
4266500,2875500,Picea abies
4106500,2995500,Picea abies
4183500,3110500,Picea abies
4446500,3062500,Picea abies
4196500,2762500,Picea abies
4334500,2736500,Picea abies
4494500,2760500,Picea abies
4217500,2810500,Picea abies
4475000,2903500,Picea abies
4213500,2828500,Picea abies
4589500,3117500,Picea abies
4217500,2854500,Picea abies
4221500,2840500,Picea abies
4339500,2844500,Picea abies
4264500,2929500,Picea abies
4120500,3028500,Picea abies
4260500,3507500,Picea abies
4439500,2870500,Picea abies
4569500,3453500,Picea abies
4316500,3464500,Picea abies
4187500,2828500,Picea abies
4204500,3242500,Picea abies
4186500,2736500,Picea abies
4333500,2830500,Picea abies
4314500,3084500,Picea abies
4400000,2709500,Picea abies
4445500,3044500,Picea abies
4454500,3083500,Picea abies
4448500,3413500,Picea abies
4212500,2778500,Picea abies
4229500,2802500,Picea abies
4079500,3004500,Picea abies
4425500,2806500,Picea abies
4101500,3013500,Picea abies
4220500,2750500,Picea abies
4206500,3090500,Picea abies
4168500,2747500,Picea abies
4461500,2967500,Picea abies
4482500,3067500,Picea abies
4454500,2911500,Picea abies
4592500,2863500,Picea abies
4214500,2788500,Picea abies
4138500,2989500,Picea abies
4448500,2838500,Picea abies
4168500,2739500,Picea abies
4646500,3101500,Picea abies
4515500,3040500,Picea abies
4371500,2818500,Picea abies
4195500,3114500,Picea abies
4112500,2982500,Picea abies
4188500,2776500,Picea abies
4446500,3356500,Picea abies
4552500,3442500,Picea abies
4360500,2922500,Picea abies
4399500,3033500,Picea abies
4211500,2822500,Picea abies
4219500,2814500,Picea abies
4534500,3073500,Picea abies
4258500,2745500,Picea abies
4490500,2756500,Picea abies
4560500,2853500,Picea abies
4209500,2862500,Picea abies
4298500,2777500,Picea abies
4555500,3333500,Picea abies
4331500,2718500,Picea abies
4247500,2851500,Picea abies
4205500,2826500,Picea abies
4104500,2959500,Picea abies
4213500,2818500,Picea abies
4276500,2795500,Picea abies
4142500,2901500,Picea abies
4109500,3019500,Picea abies
4482500,3445500,Picea abies
4445500,2946500,Picea abies
4200500,2798500,Picea abies
4310500,2877500,Picea abies
4215500,2814500,Picea abies
4260500,2795500,Picea abies
4318000,3341500,Picea abies
4365500,3260500,Picea abies
4431500,2940500,Picea abies
4286500,2907500,Picea abies
4152500,2913500,Picea abies
4301500,2861500,Picea abies
4150500,3055500,Picea abies
4264500,2935500,Picea abies
4197500,2832500,Picea abies
4291500,3121500,Picea abies
4063500,3083500,Picea abies
4403500,2889500,Picea abies
4173500,2810500,Picea abies
4541500,3085500,Picea abies
4278500,3097500,Picea abies
4322500,2762500,Picea abies
4170500,2802500,Picea abies
4293500,2861500,Picea abies
4246500,2781500,Picea abies
4313500,3305500,Picea abies
4192500,2788500,Picea abies
4529500,2793500,Picea abies
4568500,3064500,Picea abies
4284500,3241500,Picea abies
4156500,3081500,Picea abies
4371500,3378500,Picea abies
4182500,2798500,Picea abies
4613500,3107500,Picea abies
4394500,3049500,Picea abies
4085500,3006500,Picea abies
4428500,2928500,Picea abies
4539500,3333500,Picea abies
4101500,3047500,Picea abies
4626500,3096500,Picea abies
4359500,3332500,Picea abies
4156500,3073500,Picea abies
4164500,3085500,Picea abies
4412500,3366500,Picea abies
4568500,2858500,Picea abies
4474000,2935500,Picea abies
4229500,2850500,Picea abies
4274500,2919500,Picea abies
4503500,3464500,Picea abies
4166500,2781500,Picea abies
4322500,2896500,Picea abies
4166500,2777500,Picea abies
4255500,3133500,Picea abies
4635500,3175500,Picea abies
4268500,2899500,Picea abies
4103500,3001500,Picea abies
4255500,3109500,Picea abies
4182500,2782500,Picea abies
4244500,2887500,Picea abies
4160500,2911500,Picea abies
4285500,2977500,Picea abies
4281500,2969500,Picea abies
4196500,2760500,Picea abies
4348500,3212500,Picea abies
4340500,2878500,Picea abies
4199500,2836500,Picea abies
4272500,2875500,Picea abies
4485500,2939500,Picea abies
4311500,2835500,Picea abies
4240500,2784500,Picea abies
4227500,3134500,Picea abies
4248500,3217500,Picea abies
4203500,3122500,Picea abies
4168500,2910500,Picea abies
4498500,2932500,Picea abies
4054500,2998500,Picea abies
4216500,2790500,Picea abies
4160500,2759500,Picea abies
4491500,2740500,Picea abies
4266500,2765500,Picea abies
4486500,3352500,Picea abies
4451500,2894500,Picea abies
4227500,2828500,Picea abies
4648500,3099500,Picea abies
4168500,2904500,Picea abies
4236500,2778500,Picea abies
4260500,2779500,Picea abies
4429500,2970500,Picea abies
4199500,2806500,Picea abies
4186500,3086500,Picea abies
4184500,2738500,Picea abies
4178500,2914500,Picea abies
4316500,2751500,Picea abies
4418500,2774500,Picea abies
4234500,2934500,Picea abies
4481500,2959500,Picea abies
4538500,2901500,Picea abies
4172500,2778500,Picea abies
4244500,2749500,Picea abies
4232500,2784500,Picea abies
4399500,2935500,Picea abies
4169500,2721500,Picea abies
4362500,2768500,Picea abies
4350500,2772500,Picea abies
4236500,2770500,Picea abies
4236500,2926500,Picea abies
4255500,3105500,Picea abies
4189500,3310500,Picea abies
4426500,2922500,Picea abies
4360500,2770500,Picea abies
4090500,3022500,Picea abies
4224500,2784500,Picea abies
4284500,3497500,Picea abies
4211500,2854500,Picea abies
4546500,3053500,Picea abies
4147500,3103500,Picea abies
4219500,2850500,Picea abies
4299500,2855500,Picea abies
4342500,3060500,Picea abies
4123500,3084500,Picea abies
4461500,3393500,Picea abies
4189500,2832500,Picea abies
4372500,2820500,Picea abies
4195500,3102500,Picea abies
4282500,2923500,Picea abies
4352500,2876500,Picea abies
4165500,2719500,Picea abies
4441500,3380500,Picea abies
4174500,2728500,Picea abies
4326500,3056500,Picea abies
4342500,2740500,Picea abies
4184500,2930500,Picea abies
4547500,2881500,Picea abies
4312500,2775500,Picea abies
4216500,2776500,Picea abies
4545500,3391500,Picea abies
4201500,2816500,Picea abies
4438500,3412500,Picea abies
4490000,2936000,Picea abies
4460500,2831500,Picea abies
4199500,2858500,Picea abies
4349500,2834500,Picea abies
4150500,3045500,Picea abies
4356500,3090500,Picea abies
4291500,2873500,Picea abies
4540500,2825500,Picea abies
4284500,2795500,Picea abies
4389500,3031500,Picea abies
4467500,3409500,Picea abies
4423500,3030500,Picea abies
4217500,3310500,Picea abies
4090500,3062500,Picea abies
4310500,2763500,Picea abies
4332500,2794500,Picea abies
4210500,2758500,Picea abies
4469500,2947500,Picea abies
4180500,3026500,Picea abies
4345500,3000500,Picea abies
4240500,3380500,Picea abies
4371500,3040500,Picea abies
4294500,2731500,Picea abies
4162500,2783500,Picea abies
4527500,2881500,Picea abies
4412500,2907500,Picea abies
4492500,2852500,Picea abies
4399500,2865500,Picea abies
4310500,3361500,Picea abies
4279500,2851500,Picea abies
4105500,3039500,Picea abies
4483500,3378500,Picea abies
4085500,3050500,Picea abies
4075500,2980500,Picea abies
4218500,2746500,Picea abies
4455500,3015000,Picea abies
4232500,2736500,Picea abies
4137500,2975500,Picea abies
4254500,3041500,Picea abies
4131500,2935500,Picea abies
4280500,2765500,Picea abies
4474500,3063500,Picea abies
4423500,3014000,Picea abies
4543500,2889500,Picea abies
4227500,2824500,Picea abies
4258500,2777500,Picea abies
4572500,2826500,Picea abies
4659500,3112500,Picea abies
4346500,3084500,Picea abies
4367500,3396500,Picea abies
4467500,3019500,Picea abies
4478500,3051500,Picea abies
4325500,2850500,Picea abies
4304500,2765500,Picea abies
4349500,3277500,Picea abies
4388500,3001500,Picea abies
4268500,2761500,Picea abies
4231500,2866500,Picea abies
4488500,2991500,Picea abies
4434500,3414500,Picea abies
4472500,2847500,Picea abies
4218500,3058500,Picea abies
4322500,2760500,Picea abies
4327500,3432500,Picea abies
4562500,3066500,Picea abies
4270500,2775500,Picea abies
4289500,2799500,Picea abies
4458500,2899500,Picea abies
4639500,3115500,Picea abies
4180500,2760500,Picea abies
4333500,2860500,Picea abies
4233500,2846500,Picea abies
4380500,3369500,Picea abies
4133500,2969500,Picea abies
4259500,2803500,Picea abies
4258500,2933500,Picea abies
4097500,3202500,Picea abies
4592500,3390500,Picea abies
4527500,2745500,Picea abies
4194500,3078500,Picea abies
4139500,3047500,Picea abies
4159500,2973500,Picea abies
4211500,3142500,Picea abies
4412500,2705500,Picea abies
4339500,2838500,Picea abies
4275500,2819500,Picea abies
4148500,2743500,Picea abies
4244500,2929500,Picea abies
4118500,2990500,Picea abies
4485500,2819500,Picea abies
4298500,2935500,Picea abies
4337500,3300500,Picea abies
4211500,2838500,Picea abies
4599500,3397500,Picea abies
4297500,3421500,Picea abies
4329500,3130500,Picea abies
4599500,3399500,Picea abies
4096500,3035500,Picea abies
4172500,2746500,Picea abies
4187500,2816500,Picea abies
4236500,2758500,Picea abies
4065500,3055500,Picea abies
4325500,2830500,Picea abies
4322500,2778500,Picea abies
4274500,3081500,Picea abies
4170500,3068500,Picea abies
4219500,2810500,Picea abies
4258500,2785500,Picea abies
4567500,2886500,Picea abies
4407500,2709500,Picea abies
4284500,2777500,Picea abies
4340500,2786500,Picea abies
4139500,3011500,Picea abies
4503500,2880500,Picea abies
4118500,3036500,Picea abies
4486500,3051500,Picea abies
4169500,2998500,Picea abies
4325500,2866500,Picea abies
4439500,2886500,Picea abies
4367500,3044500,Picea abies
4543500,2725500,Picea abies
4446500,2898500,Picea abies
4562500,3078500,Picea abies
4306500,2887500,Picea abies
4280500,2749500,Picea abies
4484500,3484500,Picea abies
4184500,2742500,Picea abies
4335500,2826500,Picea abies
4107500,3045500,Picea abies
4187500,3106500,Picea abies
4256500,2911500,Picea abies
4387500,3333500,Picea abies
4330000,2730500,Picea abies
4247500,2805500,Picea abies
4237500,2868500,Picea abies
4398500,3365500,Picea abies
4211500,2820500,Picea abies
4241500,2997500,Picea abies
4399500,3009500,Picea abies
4342500,2880500,Picea abies
4066500,3059500,Picea abies
4622500,3122500,Picea abies
4395500,2729500,Picea abies
4444500,2994500,Picea abies
4309500,2813500,Picea abies
4621500,3119500,Picea abies
4220500,2798500,Picea abies
4156500,2923500,Picea abies
4380500,2767500,Picea abies
4409000,2966000,Picea abies
4125500,2978500,Picea abies
4164500,3089500,Picea abies
4093500,3013500,Picea abies
4207500,2856500,Picea abies
4150500,2737500,Picea abies
4187500,2808500,Picea abies
4453500,3067000,Picea abies
4367500,3040500,Picea abies
4443500,2730500,Picea abies
4383500,3045500,Picea abies
4324500,2762500,Picea abies
4406000,3243000,Picea abies
4272500,2799500,Picea abies
4217500,2846500,Picea abies
4474500,3411500,Picea abies
4284500,2923500,Picea abies
4295500,2841500,Picea abies
4182500,2742500,Picea abies
4272500,3367500,Picea abies
4279500,3315500,Picea abies
4269000,3198500,Picea abies
4557500,3434500,Picea abies
4241500,2861500,Picea abies
4200500,2744500,Picea abies
4380500,2927500,Picea abies
4312500,2877500,Picea abies
4310500,2921500,Picea abies
